ID_ALUMNO;ID_CENTROEDUCATIVO
1703441;73
1703442;73
1703443;73
1703444;73
1703445;73
1703446;73
1703447;73
1703448;73
1703449;73
1703450;73
1703451;73
1703452;73
1703453;73
1703454;73
1703455;73
1703456;73
1703457;73
1703458;73
1703459;73
1703460;73
1703461;73
1703462;73
1703463;73
1703464;73
1703465;73
1703466;73
1703467;73
1703468;73
1703469;73
1703470;73
1703471;73
1703472;73
1703473;73
1703474;73
1703475;73
1703476;73
1703477;73
1703478;73
1703479;73
1703480;73
1703481;73
1703482;73
1703483;73
1703484;73
1703485;73
1703486;73
1703487;73
1703488;73
1703489;73
1703490;73
1703491;73
1703492;73
1703493;73
1703494;73
1703495;73
1703496;73
1703497;73
1703498;73
1703499;73
1703500;73
1703501;73
1703502;73
1703503;73
1703504;73
1703505;73
1703506;73
1703507;73
1703508;73
1703509;73
1703510;73
1703511;73
1703512;73
1703513;73
1703514;73
1703515;73
1703516;73
1703517;73
1703518;73
1703519;73
1703520;73
1703521;73
1703522;73
1703523;73
1703524;73
1703525;73
1703526;73
1703527;73
1703528;73
1703529;73
1703530;73
1703531;73
1703532;73
1703533;73
1703534;73
1703535;73
1703536;73
1703537;73
1703538;73
1703539;73
1703540;73
1703541;73
1703542;73
1703543;73
1703544;73
1703545;73
1703546;73
1703547;73
1703548;73
1703549;73
1703550;73
1703551;73
1703552;73
1703553;73
1703554;73
1703555;73
1703556;73
1703557;73
1703558;73
1703559;73
1703560;73
1703561;73
1703562;73
1703563;73
1703564;73
1703565;73
1703566;73
1703567;73
1703568;73
1703569;73
1703570;73
1703571;73
1703572;73
1703573;73
1703574;73
1703575;73
1703576;73
1703577;73
1703578;73
1703579;73
1703580;73
1703581;73
1703582;73
1703583;73
1703584;73
1703585;73
1703586;73
1703587;73
1703588;73
1703589;73
1703590;73
1703591;73
1703592;73
1703593;73
1703594;73
1703595;73
1703596;73
1703597;73
1703598;73
1703599;73
1703600;73
1703601;73
1703602;73
1703603;73
1703604;73
1703605;73
1703606;73
1703608;73
1703609;73
1703610;73
1703611;73
1703612;73
1703613;73
1703614;73
1703615;73
1703616;73
1703617;73
1703618;73
1703619;73
1703620;73
1703621;73
1703622;73
1703623;73
1703624;73
1703625;73
1703626;73
1703627;73
1703628;73
1703629;73
1703630;73
1703631;73
1703632;73
1703633;73
1703634;73
1703635;73
1703636;73
1703637;73
1703638;73
1703639;73
1703640;73
1703641;73
1703642;73
1703643;73
1703644;73
1703645;73
1703646;73
1703647;73
1703648;73
1703649;73
1703650;73
1703651;73
1703652;73
1703653;73
1703654;73
1703655;73
1703656;73
1703657;73
1703658;73
1703659;73
1703660;73
1703661;73
1703662;73
1703663;73
1703664;73
1703665;73
1703666;73
1703667;73
1703668;73
1703669;73
1703670;73
1703671;73
1703672;73
1703673;73
1703674;73
1703675;73
1703676;73
1703677;73
1703678;73
1703679;73
1703680;73
1703681;73
1703682;73
1703683;73
1703684;73
1703685;73
1703686;73
1703687;73
1703688;73
1703689;73
1703690;73
1703691;73
1703692;73
1703693;73
1703694;73
1703695;73
1703696;73
1703697;73
1703698;73
1703699;73
1703700;73
1703701;73
1703702;73
1703703;73
1703704;73
1703705;73
1703706;73
1703707;73
1703708;73
1703709;73
1703710;73
1703711;73
1703712;73
1703713;73
1703714;73
1703715;73
1703716;73
1703717;73
1703718;73
1703719;73
1703720;73
1703721;73
1703722;73
1703723;73
1703724;73
1703725;73
1703726;73
1703727;73
1703728;73
1703729;73
1703730;73
1703731;73
1703732;73
1703733;73
1703734;73
1703735;73
1703736;73
1703737;73
1703738;73
1703739;73
1703740;73
1703741;73
1703742;73
1703743;73
1703744;73
1703745;73
1703746;73
1703747;73
1703748;73
1703749;73
1703750;73
1703751;73
1703752;73
1703753;73
1703754;73
1703755;88
1703756;88
1703757;88
1703758;88
1703759;88
1703760;88
1703761;88
1703762;88
1703763;88
1703764;88
1703765;88
1703766;88
1703767;88
1703768;88
1703769;88
1703770;88
1703771;88
1703772;88
1703773;88
1703774;88
1703775;88
1703776;88
1703777;88
1703778;88
1703779;88
1703780;88
1703781;88
1703782;88
1703783;88
1703784;88
1703785;88
1703786;88
1703787;88
1703788;88
1703789;88
1703790;88
1703791;88
1703792;88
1703793;88
1703794;88
1703795;88
1703796;88
1703797;88
1703798;88
1703799;88
1703800;88
1703801;88
1703802;88
1703803;88
1703804;88
1703805;88
1703806;88
1703807;88
1703808;88
1703809;88
1703810;88
1703811;88
1703812;88
1703813;88
1703814;88
1703815;88
1703816;88
1703817;88
1703818;88
1703819;88
1703820;88
1703821;88
1703822;88
1703823;88
1703824;88
1703825;88
1703826;88
1703827;88
1703828;88
1703829;88
1703830;88
1703831;88
1703832;88
1703833;88
1703834;88
1703835;88
1703836;88
1703837;88
1703838;88
1703839;88
1703840;88
1703841;88
1703842;88
1703843;88
1703844;88
1703845;88
1703846;88
1703847;88
1703848;88
1703849;88
1703850;88
1703851;88
1703852;88
1703853;88
1703854;88
1703855;88
1703856;88
1703857;88
1703858;88
1703859;88
1703860;88
1703861;88
1703862;88
1703863;88
1703864;88
1703865;88
1703866;88
1703867;88
1703868;88
1703869;88
1703870;88
1703871;88
1703872;88
1703873;88
1703874;88
1703875;88
1703876;88
1703877;88
1703878;88
1703879;88
1703880;88
1703881;88
1703882;88
1703883;88
1703884;88
1703885;88
1703886;88
1703887;88
1703888;88
1703889;88
1703890;88
1703891;88
1703892;88
1703893;88
1703894;88
1703895;88
1703896;88
1703897;88
1703898;88
1703899;88
1703900;88
1703901;88
1703902;88
1703903;88
1703904;88
1703905;88
1703906;88
1703907;88
1703908;88
1703909;88
1703910;88
1703911;88
1703912;88
1703913;88
1703914;88
1703915;88
1703916;88
1703917;88
1703918;88
1703919;88
1703920;88
1703921;88
1703922;88
1703923;88
1703924;88
1703925;88
1703926;88
1703927;88
1703928;88
1703929;88
1703930;88
1703931;88
1703932;88
1703933;88
1703934;88
1703935;88
1703936;88
1703937;88
1703938;88
1703939;88
1703940;88
1703941;88
1703942;88
1703943;88
1703944;88
1703945;88
1703946;88
1703947;88
1703948;88
1703949;88
1703950;88
1703951;88
1703952;88
1703953;88
1703954;88
1703955;88
1703956;88
1703957;88
1703958;88
1703959;88
1703960;88
1703961;88
1703962;88
1703963;88
1703964;88
1703965;88
1703966;88
1703967;88
1703968;88
1703969;88
1703970;88
1703971;88
1703972;88
1703973;88
1703974;88
1703975;88
1703976;88
1703977;88
1703978;88
1703979;88
1703980;88
1703981;88
1703982;88
1703983;88
1703984;88
1703985;88
1703986;88
1703988;88
1703989;88
1703990;88
1703991;88
1703992;88
1703993;88
1703994;88
1703995;88
1703996;88
1703997;88
1703998;88
1703999;88
1704000;88
1704001;88
1704002;88
1704003;88
1704004;88
1704005;88
1704006;88
1704007;88
1704008;88
1704009;88
1704010;88
1704011;88
1704012;88
1704013;88
1704014;88
1704015;88
1704016;88
1704017;88
1704018;88
1704019;88
1704020;88
1704021;88
1704022;88
1704023;88
1704024;88
1704025;88
1704026;89
1704027;89
1704028;89
1704029;89
1704030;89
1704031;89
1704032;89
1704033;89
1704034;89
1704035;89
1704036;89
1704038;89
1704039;89
1704040;89
1704041;89
1704042;89
1704043;89
1704044;89
1704045;89
1704046;89
1704047;89
1704048;89
1704049;89
1704050;89
1704051;89
1704052;89
1704053;89
1704054;89
1704055;89
1704056;89
1704057;89
1704058;89
1704059;89
1704060;89
1704061;89
1704062;89
1704063;89
1704064;89
1704065;89
1704066;89
1704067;89
1704068;89
1704069;89
1704070;89
1704071;89
1704072;89
1704073;89
1704074;89
1704075;89
1704076;89
1704077;89
1704078;89
1704079;89
1704080;89
1704081;89
1704082;89
1704083;89
1704084;89
1704085;89
1704086;89
1704087;89
1704088;89
1704089;89
1704090;89
1704091;89
1704092;89
1704093;89
1704094;89
1704095;89
1704096;89
1704097;89
1704098;89
1704099;89
1704100;89
1704101;89
1704102;89
1704103;89
1704104;89
1704105;89
1704106;89
1704107;89
1704108;89
1704109;89
1704110;89
1704111;89
1704112;89
1704113;89
1704114;89
1704115;89
1704116;89
1704117;89
1704118;89
1704119;89
1704120;89
1704121;89
1704122;89
1704123;89
1704124;89
1704125;89
1704126;89
1704127;89
1704128;89
1704129;89
1704130;89
1704131;89
1704132;89
1704133;89
1704134;89
1704135;89
1704136;89
1704137;89
1704138;89
1704139;89
1704140;89
1704141;89
1704142;89
1704143;89
1704144;89
1704145;89
1704146;89
1704147;89
1704148;89
1704149;89
1704150;89
1704151;89
1704152;89
1704153;89
1704154;89
1704155;89
1704156;89
1704157;89
1704158;51
1704159;51
1704160;51
1704161;51
1704162;51
1704163;51
1704164;51
1704165;51
1704166;51
1704167;51
1704168;51
1704169;51
1704170;51
1704171;51
1704172;51
1704173;51
1704174;51
1704175;51
1704176;51
1704177;51
1704178;51
1704179;51
1704180;51
1704181;51
1704182;51
1704183;51
1704184;51
1704185;51
1704186;51
1704187;51
1704188;51
1704189;51
1704190;51
1704191;51
1704192;51
1704193;51
1704194;51
1704195;51
1704196;51
1704197;51
1704198;51
1704199;83
1704200;83
1704201;83
1704202;83
1704203;83
1704204;83
1704205;83
1704206;83
1704207;83
1704208;83
1704209;83
1704210;83
1704211;83
1704212;83
1704213;83
1704214;83
1704215;83
1704216;83
1704217;83
1704218;83
1704219;83
1704220;83
1704221;83
1704222;83
1704223;83
1704224;83
1704225;83
1704226;83
1704227;83
1704228;83
1704229;83
1704230;83
1704231;83
1704232;83
1704233;83
1704234;83
1704235;83
1704236;83
1704237;83
1704238;83
1704239;83
1704240;83
1704241;83
1704242;83
1704243;83
1704244;83
1704245;83
1704246;83
1704247;83
1704248;83
1704249;83
1704250;83
1704251;83
1704252;83
1704253;83
1704254;83
1704255;83
1704256;83
1704257;83
1704258;83
1704259;83
1704260;83
1704262;58
1704263;58
1704264;58
1704265;58
1704266;58
1704267;58
1704268;58
1704269;58
1704270;58
1704271;58
1704272;58
1704273;58
1704274;58
1704275;58
1704276;58
1704277;58
1704278;58
1704279;58
1704280;58
1704281;58
1704282;58
1704283;58
1704284;58
1704285;58
1704286;58
1704287;58
1704288;58
1704289;58
1704290;58
1704291;58
1704292;58
1704293;58
1704294;58
1704295;58
1704296;58
1704297;58
1704298;58
1704299;58
1704300;58
1704301;58
1704302;58
1704303;58
1704304;58
1704305;58
1704306;58
1704307;58
1704308;58
1704309;58
1704310;58
1704311;58
1704312;58
1704313;58
1704314;58
1704315;58
1704316;58
1704317;58
1704318;58
1704319;58
1704320;58
1704321;58
1704322;58
1704323;58
1704324;58
1704325;58
1704326;58
1704327;441
1704328;441
1704329;441
1704330;441
1704331;441
1704332;441
1704333;441
1704334;441
1704335;441
1704336;441
1704337;441
1704338;441
1704339;50
1704340;48
1704341;48
1704342;48
1704343;48
1704344;48
1704345;48
1704346;48
1704347;48
1704348;48
1704349;48
1704350;48
1704351;48
1704352;48
1704353;48
1704354;48
1704355;48
1704356;48
1704357;48
1704358;48
1704359;48
1704360;48
1704361;48
1704362;52
1704363;52
1704364;52
1704365;52
1704366;52
1704367;52
1704368;52
1704369;52
1704370;52
1704371;52
1704372;52
1704373;52
1704374;52
1704375;52
1704376;52
1704377;52
1704378;52
1704379;52
1704380;52
1704381;52
1704382;52
1704383;52
1704384;52
1704385;52
1704386;52
1704387;52
1704388;52
1704389;52
1704390;52
1704391;52
1704392;52
1704393;52
1704394;52
1704395;52
1704396;52
1704397;52
1704398;52
1704399;52
1704400;52
1704401;52
1704402;52
1704403;52
1704404;52
1704405;52
1704406;52
1704407;52
1704408;52
1704409;52
1704410;52
1704411;52
1704412;52
1704413;52
1704414;52
1704415;52
1704416;52
1704417;52
1704418;52
1704419;52
1704420;52
1704421;52
1704422;52
1704423;52
1704424;52
1704425;52
1704426;52
1704427;52
1704428;52
1704429;52
1704430;52
1704431;52
1704432;52
1704433;52
1704434;40
1704435;40
1704436;40
1704437;40
1704438;40
1704439;40
1704440;40
1704441;40
1704442;40
1704443;40
1704444;40
1704445;40
1704446;40
1704447;40
1704448;40
1704449;40
1704450;40
1704451;54
1704452;54
1704453;54
1704454;54
1704455;54
1704456;54
1704457;54
1704458;54
1704459;54
1704460;54
1704461;54
1704462;54
1704463;54
1704464;54
1704465;54
1704466;54
1704467;54
1704468;54
1704469;54
1704470;54
1704471;54
1704472;54
1704473;54
1704474;54
1704475;54
1704476;54
1704477;54
1704478;54
1704479;54
1704480;54
1704481;54
1704482;54
1704483;54
1704484;54
1704485;54
1704486;54
1704487;54
1704488;54
1704489;54
1704490;54
1704491;54
1704492;54
1704493;54
1704494;54
1704495;54
1704496;54
1704497;54
1704498;54
1704499;54
1704500;54
1704501;54
1704502;54
1704503;54
1704504;54
1704505;54
1704506;54
1704507;54
1704508;54
1704509;54
1704510;54
1704511;54
1704512;54
1704513;54
1704514;54
1704515;54
1704516;54
1704517;54
1704518;54
1704519;54
1704520;54
1704521;54
1704522;54
1704523;54
1704524;54
1704525;54
1704526;54
1704527;54
1704528;54
1704529;54
1704530;54
1704531;54
1704532;54
1704533;54
1704534;54
1704535;54
1704536;54
1704537;54
1704538;54
1704539;54
1704540;54
1704541;54
1704542;54
1704543;54
1704544;54
1704545;54
1704546;54
1704547;54
1704548;54
1704549;54
1704550;54
1704551;54
1704552;54
1704553;54
1704555;76
1704556;76
1704557;76
1704558;76
1704559;76
1704561;76
1704562;76
1704563;76
1704564;76
1704565;76
1704566;76
1704567;76
1704568;76
1704569;76
1704570;76
1704572;76
1704573;76
1704574;76
1704577;76
1704579;76
1704581;76
1704585;76
1704593;76
1704600;76
1704601;76
1704603;76
1704604;76
1704605;76
1704606;76
1704607;76
1704608;76
1704609;76
1704610;76
1704613;76
1704614;76
1704615;76
1704616;76
1704618;76
1704619;76
1704620;76
1704622;76
1704623;76
1704625;76
1704626;76
1704627;76
1704628;76
1704629;76
1704630;76
1704631;76
1704632;76
1704633;76
1704634;76
1704635;76
1704636;76
1704637;76
1704638;76
1704639;76
1704640;76
1704641;76
1704642;76
1704643;76
1704644;76
1704645;76
1704647;76
1704648;76
1704649;76
1704650;76
1704651;76
1704652;76
1704653;76
1704654;76
1704655;76
1704656;76
1704657;76
1704658;76
1704659;76
1704660;76
1704661;76
1704662;76
1704663;76
1704664;76
1704665;76
1704666;76
1704668;76
1704669;76
1704670;76
1704671;76
1704672;76
1704673;76
1704674;76
1704675;76
1704676;76
1704677;76
1704678;76
1704679;76
1704680;76
1704681;76
1704682;76
1704683;76
1704684;76
1704685;76
1704686;76
1704687;76
1704688;76
1704689;76
1704690;76
1704691;76
1704692;76
1704693;76
1704694;76
1704695;76
1704696;76
1704697;76
1704698;76
1704699;76
1704700;76
1704701;76
1704702;76
1704703;76
1704704;76
1704705;76
1704706;76
1704707;76
1704708;76
1704709;76
1704710;76
1704711;76
1704712;76
1704713;76
1704714;76
1704715;76
1704716;76
1704717;76
1704718;76
1704719;76
1704720;76
1704721;76
1704722;76
1704723;76
1704724;76
1704725;76
1704726;76
1704727;76
1704728;76
1704729;76
1704730;76
1704731;76
1704732;76
1704733;76
1704734;76
1704735;76
1704736;76
1704738;76
1704739;76
1704740;76
1704741;76
1704742;76
1704743;76
1704744;45
1704745;45
1704746;45
1704747;45
1704748;45
1704749;45
1704750;45
1704751;45
1704752;45
1704753;45
1704754;45
1704755;45
1704756;45
1704757;45
1704758;45
1704759;45
1704760;45
1704761;45
1704762;45
1704763;45
1704764;45
1704765;45
1704766;45
1704767;45
1704768;45
1704769;45
1704770;45
1704771;45
1704772;45
1704773;45
1704774;45
1704775;45
1704776;45
1704777;45
1704778;45
1704779;45
1704780;45
1704781;45
1704782;45
1704783;45
1704784;45
1704785;45
1704786;45
1704787;45
1704788;45
1704789;45
1704790;45
1704791;45
1704792;45
1704793;45
1704794;45
1704795;45
1704796;45
1704797;45
1704798;45
1704799;45
1704800;45
1704801;45
1704802;45
1704803;45
1704804;45
1704805;45
1704806;45
1704807;45
1704808;45
1704809;45
1704810;45
1704811;45
1704812;45
1704813;45
1704814;45
1704815;64
1704816;64
1704817;64
1704818;64
1704819;64
1704820;64
1704821;64
1704822;64
1704823;64
1704824;64
1704825;64
1704826;64
1704827;64
1704828;64
1704829;64
1704830;64
1704831;64
1704832;64
1704833;64
1704834;64
1704835;64
1704836;64
1704837;64
1704838;64
1704839;64
1704840;64
1704841;64
1704842;64
1704843;64
1704844;64
1704845;64
1704846;64
1704847;64
1704848;64
1704849;64
1704850;64
1704851;64
1704852;64
1704853;64
1704854;64
1704855;64
1704856;64
1704857;64
1704858;64
1704859;64
1704860;64
1704861;64
1704862;64
1704863;64
1704864;64
1704865;64
1704866;64
1704867;64
1704868;64
1704869;64
1704870;64
1704871;64
1704872;64
1704873;64
1704874;64
1704875;64
1704876;64
1704877;64
1704878;64
1704879;64
1704880;64
1704881;64
1704882;64
1704883;64
1704884;64
1704885;64
1704886;64
1704887;64
1704888;64
1704889;64
1704890;64
1704891;64
1704892;64
1704893;64
1704894;64
1704895;64
1704896;64
1704897;64
1704898;64
1704899;64
1704900;64
1704901;64
1704902;64
1704903;64
1704904;64
1704905;64
1704906;64
1704907;64
1704908;64
1704909;64
1704910;64
1704911;64
1704912;64
1704913;64
1704914;64
1704915;64
1704916;64
1704917;64
1704918;64
1704919;64
1704920;64
1704921;64
1704922;64
1704923;64
1704924;64
1704925;64
1704926;64
1704927;64
1704928;64
1704929;64
1704930;64
1704931;64
1704932;64
1704933;64
1704934;64
1704935;64
1704936;64
1704937;64
1704938;64
1704939;64
1704940;64
1704941;64
1704942;64
1704943;64
1704944;64
1704945;64
1704946;64
1704947;64
1704948;64
1704949;64
1704950;64
1704951;64
1704952;64
1704953;64
1704954;64
1704955;64
1704956;64
1704957;64
1704958;64
1704959;64
1704960;64
1704961;64
1704962;64
1704963;64
1704964;64
1704965;64
1704966;64
1704967;64
1704968;64
1704969;64
1704970;64
1704971;64
1704972;64
1704973;64
1704974;64
1704975;64
1704976;64
1704977;64
1704978;64
1704979;64
1704980;64
1704981;64
1704982;64
1704983;64
1704984;64
1704985;64
1704986;64
1704987;64
1704988;64
1704989;64
1704990;64
1704991;64
1704992;64
1704993;64
1704994;64
1704995;64
1704996;64
1704997;64
1704998;64
1704999;64
1705000;64
1705001;64
1705002;64
1705003;64
1705004;64
1705005;64
1705006;64
1705007;64
1705008;64
1705009;64
1705010;64
1705011;64
1705012;64
1705013;64
1705014;64
1705015;64
1705016;64
1705017;64
1705018;64
1705019;64
1705020;64
1705021;64
1705022;64
1705023;64
1705024;64
1705025;64
1705026;64
1705027;64
1705028;64
1705029;64
1705030;64
1705031;64
1705032;64
1705033;64
1705034;64
1705035;64
1705036;64
1705037;64
1705038;64
1705039;64
1705040;64
1705041;64
1705042;64
1705043;64
1705044;64
1705045;64
1705046;64
1705047;64
1705048;64
1705049;64
1705050;64
1705051;64
1705052;64
1705053;64
1705054;64
1705055;64
1705056;64
1705057;64
1705058;64
1705059;64
1705060;64
1705061;64
1705062;64
1705063;64
1705064;64
1705065;64
1705066;64
1705067;64
1705068;64
1705069;64
1705070;64
1705071;64
1705072;64
1705073;64
1705074;64
1705075;64
1705076;64
1705077;64
1705078;64
1705079;64
1705080;64
1705081;64
1705082;64
1705083;64
1705084;64
1705085;64
1705086;64
1705087;64
1705088;64
1705089;64
1705090;64
1705091;64
1705092;64
1705093;64
1705094;64
1705095;64
1705096;64
1705097;64
1705098;64
1705099;64
1705100;64
1705101;64
1705102;64
1705103;64
1705104;64
1705105;64
1705106;64
1705107;64
1705108;64
1705109;64
1705110;64
1705111;64
1705112;64
1705113;64
1705114;64
1705115;64
1705116;64
1705117;64
1705118;64
1705119;64
1705120;64
1705121;64
1705122;64
1705123;64
1705124;64
1705125;64
1705126;64
1705127;64
1705128;64
1705129;64
1705130;64
1705131;64
1705132;64
1705133;64
1705134;64
1705135;64
1705136;64
1705137;64
1705138;64
1705139;64
